Bakery[Date],Bakery[Time],Bakery[day of week],Bakery[total],Bakery[Name],Bakery[Quantity],Bakery[Bakery price.price],Bakery[NewTime]
"30/08/2019 00:00:00","30/12/1899 15:00:00","Friday","23100","pain au chocolat","2","3500","3:30:00 PM"
"27/04/2020 00:00:00","30/12/1899 15:10:00","Monday","25800","pain au chocolat","2","3500","3:30:00 PM"
"08/11/2019 00:00:00","30/12/1899 15:12:00","Friday","30000","pain au chocolat","2","3500","3:30:00 PM"
"18/12/2019 00:00:00","30/12/1899 15:23:00","Wednesday","51200","pain au chocolat","2","3500","3:30:00 PM"
"18/09/2019 00:00:00","30/12/1899 15:24:00","Wednesday","17000","pain au chocolat","2","3500","3:30:00 PM"
"04/09/2019 00:00:00","30/12/1899 15:26:00","Wednesday","41100","pain au chocolat","2","3500","3:30:00 PM"
"01/02/2020 00:00:00","30/12/1899 15:40:00","Saturday","32400","pain au chocolat","2","3500","4:00:00 PM"
"02/04/2020 00:00:00","30/12/1899 16:03:00","Thursday","26900","pain au chocolat","2","3500","4:30:00 PM"
"27/09/2019 00:00:00","30/12/1899 16:12:00","Friday","36100","pain au chocolat","2","3500","4:30:00 PM"
"05/04/2020 00:00:00","30/12/1899 11:02:00","Sunday","21800","plain bread","2","3500","11:30:00 AM"
"24/10/2019 00:00:00","30/12/1899 11:03:00","Thursday","25300","plain bread","2","3500","11:30:00 AM"
"29/08/2019 00:00:00","30/12/1899 11:04:00","Thursday","22300","plain bread","2","3500","11:30:00 AM"
"02/02/2020 00:00:00","30/12/1899 11:05:00","Sunday","15000","plain bread","2","3500","11:30:00 AM"
"15/09/2019 00:00:00","30/12/1899 11:07:00","Sunday","32200","plain bread","2","3500","11:30:00 AM"
"28/03/2020 00:00:00","30/12/1899 11:09:00","Saturday","26300","plain bread","2","3500","11:30:00 AM"
"08/12/2019 00:00:00","30/12/1899 11:11:00","Sunday","27600","plain bread","2","3500","11:30:00 AM"
"07/09/2019 00:00:00","30/12/1899 11:15:00","Saturday","19800","plain bread","2","3500","11:30:00 AM"
"25/04/2020 00:00:00","30/12/1899 11:16:00","Saturday","30800","plain bread","2","3500","11:30:00 AM"
"16/02/2020 00:00:00","30/12/1899 11:17:00","Sunday","27100","plain bread","2","3500","11:30:00 AM"
"31/01/2020 00:00:00","30/12/1899 11:17:00","Friday","15300","plain bread","2","3500","11:30:00 AM"
"06/10/2019 00:00:00","30/12/1899 11:25:00","Sunday","21300","plain bread","2","3500","11:30:00 AM"
"05/09/2019 00:00:00","30/12/1899 11:27:00","Thursday","21800","plain bread","2","3500","11:30:00 AM"
"26/03/2020 00:00:00","30/12/1899 11:32:00","Thursday","43200","plain bread","2","3500","12:00:00 PM"
"02/02/2020 00:00:00","30/12/1899 11:32:00","Sunday","22300","plain bread","2","3500","12:00:00 PM"
"13/11/2019 00:00:00","30/12/1899 11:37:00","Wednesday","30100","plain bread","2","3500","12:00:00 PM"
"21/02/2020 00:00:00","30/12/1899 11:40:00","Friday","18000","plain bread","2","3500","12:00:00 PM"
"23/04/2020 00:00:00","30/12/1899 11:40:00","Thursday","28500","plain bread","2","3500","12:00:00 PM"
"27/03/2020 00:00:00","30/12/1899 11:42:00","Friday","17000","plain bread","2","3500","12:00:00 PM"
"29/01/2020 00:00:00","30/12/1899 11:46:00","Wednesday","17500","plain bread","2","3500","12:00:00 PM"
"18/04/2020 00:00:00","30/12/1899 11:46:00","Saturday","33900","plain bread","2","3500","12:00:00 PM"
"19/02/2020 00:00:00","30/12/1899 11:49:00","Wednesday","18600","plain bread","2","3500","12:00:00 PM"
"28/02/2020 00:00:00","30/12/1899 11:52:00","Friday","16500","plain bread","2","3500","12:00:00 PM"
"12/04/2020 00:00:00","30/12/1899 11:52:00","Sunday","36900","plain bread","2","3500","12:00:00 PM"
"06/04/2020 00:00:00","30/12/1899 11:54:00","Monday","18300","plain bread","2","3500","12:00:00 PM"
"28/03/2020 00:00:00","30/12/1899 11:55:00","Saturday","40300","plain bread","2","3500","12:00:00 PM"
"24/07/2019 00:00:00","30/12/1899 11:56:00","Wednesday","27100","plain bread","2","3500","12:00:00 PM"
"14/12/2019 00:00:00","30/12/1899 11:59:00","Saturday","17300","plain bread","2","3500","12:00:00 PM"
"15/02/2020 00:00:00","30/12/1899 11:59:00","Saturday","17000","plain bread","2","3500","12:00:00 PM"
"16/03/2020 00:00:00","30/12/1899 11:59:00","Monday","26800","plain bread","2","3500","12:00:00 PM"
"05/03/2020 00:00:00","30/12/1899 12:00:00","Thursday","24300","plain bread","2","3500","12:30:00 PM"
"29/04/2020 00:00:00","30/12/1899 12:00:00","Wednesday","21800","plain bread","2","3500","12:30:00 PM"
"07/03/2020 00:00:00","30/12/1899 12:00:00","Saturday","19300","plain bread","2","3500","12:30:00 PM"
"05/03/2020 00:00:00","30/12/1899 12:00:00","Thursday","20500","plain bread","2","3500","12:30:00 PM"
"02/04/2020 00:00:00","30/12/1899 12:01:00","Thursday","18600","plain bread","2","3500","12:30:00 PM"
"15/03/2020 00:00:00","30/12/1899 12:03:00","Sunday","20500","plain bread","2","3500","12:30:00 PM"
"27/07/2019 00:00:00","30/12/1899 12:07:00","Saturday","33200","plain bread","2","3500","12:30:00 PM"
"23/01/2020 00:00:00","30/12/1899 12:07:00","Thursday","17800","plain bread","2","3500","12:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 12:09:00","Wednesday","21500","plain bread","2","3500","12:30:00 PM"
"09/01/2020 00:00:00","30/12/1899 12:09:00","Thursday","17000","plain bread","2","3500","12:30:00 PM"
"17/01/2020 00:00:00","30/12/1899 12:13:00","Friday","26600","plain bread","2","3500","12:30:00 PM"
"16/04/2020 00:00:00","30/12/1899 12:15:00","Thursday","27600","plain bread","2","3500","12:30:00 PM"
"30/01/2020 00:00:00","30/12/1899 12:15:00","Thursday","34300","plain bread","2","3500","12:30:00 PM"
"12/01/2020 00:00:00","30/12/1899 12:16:00","Sunday","44100","plain bread","2","3500","12:30:00 PM"
"03/10/2019 00:00:00","30/12/1899 12:17:00","Thursday","28300","plain bread","2","3500","12:30:00 PM"
"02/02/2020 00:00:00","30/12/1899 12:21:00","Sunday","18300","plain bread","2","3500","12:30:00 PM"
"14/03/2020 00:00:00","30/12/1899 12:22:00","Saturday","19000","plain bread","2","3500","12:30:00 PM"
"13/01/2020 00:00:00","30/12/1899 12:23:00","Monday","19000","plain bread","2","3500","12:30:00 PM"
"09/02/2020 00:00:00","30/12/1899 12:23:00","Sunday","17300","plain bread","2","3500","12:30:00 PM"
"06/03/2020 00:00:00","30/12/1899 12:24:00","Friday","25600","plain bread","2","3500","12:30:00 PM"
"29/04/2020 00:00:00","30/12/1899 12:24:00","Wednesday","23500","plain bread","2","3500","12:30:00 PM"
"01/08/2019 00:00:00","30/12/1899 12:24:00","Thursday","32600","plain bread","2","3500","12:30:00 PM"
"18/03/2020 00:00:00","30/12/1899 12:29:00","Wednesday","39100","plain bread","2","3500","12:30:00 PM"
"19/03/2020 00:00:00","30/12/1899 12:30:00","Thursday","22800","plain bread","2","3500","1:00:00 PM"
"09/01/2020 00:00:00","30/12/1899 12:34:00","Thursday","18300","plain bread","2","3500","1:00:00 PM"
"26/02/2020 00:00:00","30/12/1899 12:34:00","Wednesday","22000","plain bread","2","3500","1:00:00 PM"
"12/08/2019 00:00:00","30/12/1899 12:39:00","Monday","24300","plain bread","2","3500","1:00:00 PM"
"14/12/2019 00:00:00","30/12/1899 12:41:00","Saturday","18300","plain bread","2","3500","1:00:00 PM"
"08/12/2019 00:00:00","30/12/1899 12:41:00","Sunday","22600","plain bread","2","3500","1:00:00 PM"
"02/02/2020 00:00:00","30/12/1899 12:42:00","Sunday","17300","plain bread","2","3500","1:00:00 PM"
"23/02/2020 00:00:00","30/12/1899 12:49:00","Sunday","32000","plain bread","2","3500","1:00:00 PM"
"02/03/2020 00:00:00","30/12/1899 12:51:00","Monday","27800","plain bread","2","3500","1:00:00 PM"
"19/01/2020 00:00:00","30/12/1899 12:52:00","Sunday","32100","plain bread","2","3500","1:00:00 PM"
"20/09/2019 00:00:00","30/12/1899 12:53:00","Friday","21000","plain bread","2","3500","1:00:00 PM"
"29/02/2020 00:00:00","30/12/1899 12:54:00","Saturday","21800","plain bread","2","3500","1:00:00 PM"
"24/08/2019 00:00:00","30/12/1899 12:56:00","Saturday","23300","plain bread","2","3500","1:00:00 PM"
"16/03/2020 00:00:00","30/12/1899 12:58:00","Monday","23100","plain bread","2","3500","1:00:00 PM"
"07/03/2020 00:00:00","30/12/1899 12:59:00","Saturday","18300","plain bread","2","3500","1:00:00 PM"
"05/04/2020 00:00:00","30/12/1899 13:05:00","Sunday","24600","plain bread","2","3500","1:30:00 PM"
"23/02/2020 00:00:00","30/12/1899 13:09:00","Sunday","21800","plain bread","2","3500","1:30:00 PM"
"11/03/2020 00:00:00","30/12/1899 13:14:00","Wednesday","22100","plain bread","2","3500","1:30:00 PM"
"13/10/2019 00:00:00","30/12/1899 13:15:00","Sunday","41100","plain bread","2","3500","1:30:00 PM"
"29/03/2020 00:00:00","30/12/1899 13:16:00","Sunday","18600","plain bread","2","3500","1:30:00 PM"
"19/12/2019 00:00:00","30/12/1899 13:21:00","Thursday","14300","plain bread","2","3500","1:30:00 PM"
"08/02/2020 00:00:00","30/12/1899 13:27:00","Saturday","25800","plain bread","2","3500","1:30:00 PM"
"29/08/2019 00:00:00","30/12/1899 13:28:00","Thursday","53800","plain bread","2","3500","1:30:00 PM"
"03/04/2020 00:00:00","30/12/1899 13:29:00","Friday","44500","plain bread","2","3500","1:30:00 PM"
"08/01/2020 00:00:00","30/12/1899 13:31:00","Wednesday","18300","plain bread","2","3500","2:00:00 PM"
"02/03/2020 00:00:00","30/12/1899 13:32:00","Monday","33600","plain bread","2","3500","2:00:00 PM"
"03/11/2019 00:00:00","30/12/1899 13:33:00","Sunday","27900","plain bread","2","3500","2:00:00 PM"
"21/03/2020 00:00:00","30/12/1899 13:38:00","Saturday","17500","plain bread","2","3500","2:00:00 PM"
"28/10/2019 00:00:00","30/12/1899 13:39:00","Monday","17300","plain bread","2","3500","2:00:00 PM"
"31/01/2020 00:00:00","30/12/1899 13:47:00","Friday","15000","plain bread","2","3500","2:00:00 PM"
"16/02/2020 00:00:00","30/12/1899 13:51:00","Sunday","25300","plain bread","2","3500","2:00:00 PM"
"15/04/2020 00:00:00","30/12/1899 13:52:00","Wednesday","17300","plain bread","2","3500","2:00:00 PM"
"12/03/2020 00:00:00","30/12/1899 13:56:00","Thursday","47000","plain bread","2","3500","2:00:00 PM"
"23/01/2020 00:00:00","30/12/1899 14:04:00","Thursday","18600","plain bread","2","3500","2:30:00 PM"
"16/03/2020 00:00:00","30/12/1899 14:05:00","Monday","34900","plain bread","2","3500","2:30:00 PM"
"28/09/2019 00:00:00","30/12/1899 14:07:00","Saturday","25800","plain bread","2","3500","2:30:00 PM"
"23/02/2020 00:00:00","30/12/1899 14:07:00","Sunday","24000","plain bread","2","3500","2:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 14:08:00","Wednesday","17300","plain bread","2","3500","2:30:00 PM"
"08/11/2019 00:00:00","30/12/1899 14:12:00","Friday","23300","plain bread","2","3500","2:30:00 PM"
"26/04/2020 00:00:00","30/12/1899 14:13:00","Sunday","17000","plain bread","2","3500","2:30:00 PM"
"21/03/2020 00:00:00","30/12/1899 14:17:00","Saturday","33100","plain bread","2","3500","2:30:00 PM"
"11/12/2019 00:00:00","30/12/1899 14:26:00","Wednesday","32000","plain bread","2","3500","2:30:00 PM"
"24/07/2019 00:00:00","30/12/1899 14:28:00","Wednesday","26300","plain bread","2","3500","2:30:00 PM"
"08/02/2020 00:00:00","30/12/1899 14:42:00","Saturday","19800","plain bread","2","3500","3:00:00 PM"
"20/04/2020 00:00:00","30/12/1899 14:46:00","Monday","64000","plain bread","2","3500","3:00:00 PM"
"13/10/2019 00:00:00","30/12/1899 14:48:00","Sunday","21300","plain bread","2","3500","3:00:00 PM"
"23/03/2020 00:00:00","30/12/1899 14:49:00","Monday","18300","plain bread","2","3500","3:00:00 PM"
"28/12/2019 00:00:00","30/12/1899 14:55:00","Saturday","21500","plain bread","2","3500","3:00:00 PM"
"18/11/2019 00:00:00","30/12/1899 15:17:00","Monday","22800","plain bread","2","3500","3:30:00 PM"
"07/09/2019 00:00:00","30/12/1899 15:22:00","Saturday","26300","plain bread","2","3500","3:30:00 PM"
"04/09/2019 00:00:00","30/12/1899 15:26:00","Wednesday","41100","plain bread","2","3500","3:30:00 PM"
"18/01/2020 00:00:00","30/12/1899 15:27:00","Saturday","23600","plain bread","2","3500","3:30:00 PM"
"08/03/2020 00:00:00","30/12/1899 15:35:00","Sunday","18300","plain bread","2","3500","4:00:00 PM"
"19/01/2020 00:00:00","30/12/1899 15:54:00","Sunday","27400","plain bread","2","3500","4:00:00 PM"
"02/10/2019 00:00:00","30/12/1899 15:57:00","Wednesday","24500","plain bread","2","3500","4:00:00 PM"
"28/12/2019 00:00:00","30/12/1899 16:18:00","Saturday","58900","plain bread","2","3500","4:30:00 PM"
"20/12/2019 00:00:00","30/12/1899 16:43:00","Friday","31100","plain bread","2","3500","5:00:00 PM"
"18/08/2019 00:00:00","30/12/1899 11:01:00","Sunday","17300","croissant","2","3500","11:30:00 AM"
"30/11/2019 00:00:00","30/12/1899 11:01:00","Saturday","22100","croissant","2","3500","11:30:00 AM"
"27/10/2019 00:00:00","30/12/1899 11:02:00","Sunday","16000","croissant","2","3500","11:30:00 AM"
"04/08/2019 00:00:00","30/12/1899 11:02:00","Sunday","34800","croissant","2","3500","11:30:00 AM"
"14/08/2019 00:00:00","30/12/1899 11:03:00","Wednesday","41200","croissant","2","3500","11:30:00 AM"
"03/08/2019 00:00:00","30/12/1899 11:03:00","Saturday","16000","croissant","2","3500","11:30:00 AM"
"07/08/2019 00:00:00","30/12/1899 11:03:00","Wednesday","16300","croissant","2","3500","11:30:00 AM"
"20/02/2020 00:00:00","30/12/1899 11:05:00","Thursday","23100","croissant","2","3500","11:30:00 AM"
"17/11/2019 00:00:00","30/12/1899 11:06:00","Sunday","26300","croissant","2","3500","11:30:00 AM"
"18/08/2019 00:00:00","30/12/1899 11:06:00","Sunday","36900","croissant","2","3500","11:30:00 AM"
"20/09/2019 00:00:00","30/12/1899 11:06:00","Friday","39700","croissant","2","3500","11:30:00 AM"
"24/08/2019 00:00:00","30/12/1899 11:06:00","Saturday","16000","croissant","2","3500","11:30:00 AM"
"15/02/2020 00:00:00","30/12/1899 11:07:00","Saturday","25000","croissant","2","3500","11:30:00 AM"
"02/11/2019 00:00:00","30/12/1899 11:08:00","Saturday","30400","croissant","2","3500","11:30:00 AM"
"14/10/2019 00:00:00","30/12/1899 11:08:00","Monday","26000","croissant","2","3500","11:30:00 AM"
"06/12/2019 00:00:00","30/12/1899 11:08:00","Friday","22100","croissant","2","3500","11:30:00 AM"
"28/03/2020 00:00:00","30/12/1899 11:09:00","Saturday","26300","croissant","2","3500","11:30:00 AM"
"29/03/2020 00:00:00","30/12/1899 11:09:00","Sunday","21800","croissant","2","3500","11:30:00 AM"
"18/03/2020 00:00:00","30/12/1899 11:10:00","Wednesday","24000","croissant","2","3500","11:30:00 AM"
"06/09/2019 00:00:00","30/12/1899 11:14:00","Friday","16300","croissant","2","3500","11:30:00 AM"
